bioguideID,billID,vote
C000537,hr4498-114,Nay
C001068,hr4498-114,Nay
C000984,hr4498-114,Nay
D000096,hr4498-114,Nay
D000216,hr4498-114,Nay
D000623,hr4498-114,Nay
D000624,hr4498-114,Nay
D000399,hr4498-114,Nay
D000482,hr4498-114,Nay
E000288,hr4498-114,Nay
E000179,hr4498-114,Nay
F000462,hr4498-114,Nay
F000455,hr4498-114,Nay
G000571,hr4498-114,Nay
G000574,hr4498-114,Nay
G000556,hr4498-114,Nay
G000553,hr4498-114,Nay
G000410,hr4498-114,Nay
G000551,hr4498-114,Nay
H000324,hr4498-114,Nay
H001064,hr4498-114,Nay
H001038,hr4498-114,Nay
H001034,hr4498-114,Nay
H001068,hr4498-114,Nay
I000057,hr4498-114,Nay
J000288,hr4498-114,Nay
J000126,hr4498-114,Nay
K000009,hr4498-114,Nay
K000380,hr4498-114,Nay
L000559,hr4498-114,Nay
L000551,hr4498-114,Nay
L000287,hr4498-114,Nay
L000397,hr4498-114,Nay
L000579,hr4498-114,Nay
L000480,hr4498-114,Nay
L000562,hr4498-114,Nay
M000404,hr4498-114,Nay
M000312,hr4498-114,Nay
M001166,hr4498-114,Nay
M001160,hr4498-114,Nay
N000002,hr4498-114,Nay
N000179,hr4498-114,Nay
N000188,hr4498-114,Nay
O000170,hr4498-114,Nay
P000034,hr4498-114,Nay
P000096,hr4498-114,Nay
P000604,hr4498-114,Nay
P000197,hr4498-114,Nay
P000607,hr4498-114,Nay
R000053,hr4498-114,Nay
R000486,hr4498-114,Nay
R000515,hr4498-114,Nay
R000577,hr4498-114,Nay
S001156,hr4498-114,Nay
S000030,hr4498-114,Nay
S001168,hr4498-114,Nay
S001145,hr4498-114,Nay
S000185,hr4498-114,Nay
S000248,hr4498-114,Nay
S000344,hr4498-114,Nay
S001165,hr4498-114,Nay
S000480,hr4498-114,Nay
S000510,hr4498-114,Nay
T000472,hr4498-114,Nay
T000193,hr4498-114,Nay
T000469,hr4498-114,Nay
V000081,hr4498-114,Nay
V000108,hr4498-114,Nay
W000187,hr4498-114,Nay
W000822,hr4498-114,Nay
W000800,hr4498-114,Nay
W000808,hr4498-114,Nay
A000369,hr4498-114,Not Voting
C000714,hr4498-114,Not Voting
F000043,hr4498-114,Not Voting
G000552,hr4498-114,Not Voting
G000535,hr4498-114,Not Voting
H001051,hr4498-114,Not Voting
I000056,hr4498-114,Not Voting
J000032,hr4498-114,Not Voting
J000294,hr4498-114,Not Voting
L000581,hr4498-114,Not Voting
M001193,hr4498-114,Not Voting
M001157,hr4498-114,Not Voting
P000606,hr4498-114,Not Voting
R000588,hr4498-114,Not Voting
S001185,hr4498-114,Not Voting
T000474,hr4498-114,Not Voting
V000128,hr4498-114,Not Voting
W000797,hr4498-114,Not Voting
W000796,hr4498-114,Not Voting
A000374,hr4498-114,Yea
A000055,hr4498-114,Yea
A000371,hr4498-114,Yea
A000372,hr4498-114,Yea
A000367,hr4498-114,Yea
A000373,hr4498-114,Yea
B001291,hr4498-114,Yea
B001269,hr4498-114,Yea
B001282,hr4498-114,Yea
B000213,hr4498-114,Yea
B001281,hr4498-114,Yea
B001271,hr4498-114,Yea
B001287,hr4498-114,Yea
B001292,hr4498-114,Yea
B001257,hr4498-114,Yea
B000490,hr4498-114,Yea
B001293,hr4498-114,Yea
B001250,hr4498-114,Yea
B001273,hr4498-114,Yea
B001243,hr4498-114,Yea
B001294,hr4498-114,Yea
B001295,hr4498-114,Yea
B001255,hr4498-114,Yea
B001296,hr4498-114,Yea
B000755,hr4498-114,Yea
B001290,hr4498-114,Yea
B001283,hr4498-114,Yea
B001274,hr4498-114,Yea
B001284,hr4498-114,Yea
B001285,hr4498-114,Yea
B001260,hr4498-114,Yea
B001297,hr4498-114,Yea
B001275,hr4498-114,Yea
B001248,hr4498-114,Yea
B001286,hr4498-114,Yea
B001289,hr4498-114,Yea
C000059,hr4498-114,Yea
C001036,hr4498-114,Yea
C001097,hr4498-114,Yea
C001083,hr4498-114,Yea
C001103,hr4498-114,Yea
C001051,hr4498-114,Yea
C001066,hr4498-114,Yea
C001091,hr4498-114,Yea
C000266,hr4498-114,Yea
C001076,hr4498-114,Yea
C001102,hr4498-114,Yea
C001077,hr4498-114,Yea
C001053,hr4498-114,Yea
C001093,hr4498-114,Yea
C001092,hr4498-114,Yea
C001105,hr4498-114,Yea
C001062,hr4498-114,Yea
C001078,hr4498-114,Yea
C001094,hr4498-114,Yea
C000754,hr4498-114,Yea
C001059,hr4498-114,Yea
C001106,hr4498-114,Yea
C001069,hr4498-114,Yea
C001096,hr4498-114,Yea
C001087,hr4498-114,Yea
C001045,hr4498-114,Yea
C001038,hr4498-114,Yea
C001063,hr4498-114,Yea
C001048,hr4498-114,Yea
C001107,hr4498-114,Yea
D000598,hr4498-114,Yea
D000619,hr4498-114,Yea
D000191,hr4498-114,Yea
D000197,hr4498-114,Yea
D000620,hr4498-114,Yea
D000617,hr4498-114,Yea
D000612,hr4498-114,Yea
D000604,hr4498-114,Yea
D000621,hr4498-114,Yea
D000616,hr4498-114,Yea
D000610,hr4498-114,Yea
D000600,hr4498-114,Yea
D000613,hr4498-114,Yea
D000625,hr4498-114,Yea
D000622,hr4498-114,Yea
D000614,hr4498-114,Yea
D000615,hr4498-114,Yea
D000533,hr4498-114,Yea
E000290,hr4498-114,Yea
E000291,hr4498-114,Yea
E000294,hr4498-114,Yea
E000215,hr4498-114,Yea
E000293,hr4498-114,Yea
F000460,hr4498-114,Yea
F000030,hr4498-114,Yea
F000458,hr4498-114,Yea
F000451,hr4498-114,Yea
F000459,hr4498-114,Yea
F000456,hr4498-114,Yea
F000461,hr4498-114,Yea
F000445,hr4498-114,Yea
F000449,hr4498-114,Yea
F000454,hr4498-114,Yea
F000450,hr4498-114,Yea
F000448,hr4498-114,Yea
F000372,hr4498-114,Yea
G000559,hr4498-114,Yea
G000548,hr4498-114,Yea
G000563,hr4498-114,Yea
G000564,hr4498-114,Yea
G000289,hr4498-114,Yea
G000565,hr4498-114,Yea
G000566,hr4498-114,Yea
G000575,hr4498-114,Yea
G000377,hr4498-114,Yea
G000560,hr4498-114,Yea
G000577,hr4498-114,Yea
G000546,hr4498-114,Yea
G000568,hr4498-114,Yea
G000576,hr4498-114,Yea
G000570,hr4498-114,Yea
G000558,hr4498-114,Yea
H001063,hr4498-114,Yea
H001070,hr4498-114,Yea
H001045,hr4498-114,Yea
H001052,hr4498-114,Yea
H001053,hr4498-114,Yea
H001055,hr4498-114,Yea
H001036,hr4498-114,Yea
H001056,hr4498-114,Yea
H001071,hr4498-114,Yea
H001072,hr4498-114,Yea
H001047,hr4498-114,Yea
H000636,hr4498-114,Yea
H001065,hr4498-114,Yea
H000874,hr4498-114,Yea
H001067,hr4498-114,Yea
H001057,hr4498-114,Yea
H001058,hr4498-114,Yea
H001059,hr4498-114,Yea
H001048,hr4498-114,Yea
H001073,hr4498-114,Yea
H001060,hr4498-114,Yea
J000290,hr4498-114,Yea
J000297,hr4498-114,Yea
J000292,hr4498-114,Yea
J000174,hr4498-114,Yea
J000296,hr4498-114,Yea
J000255,hr4498-114,Yea
J000289,hr4498-114,Yea
J000295,hr4498-114,Yea
K000386,hr4498-114,Yea
K000375,hr4498-114,Yea
K000385,hr4498-114,Yea
K000388,hr4498-114,Yea
K000376,hr4498-114,Yea
K000379,hr4498-114,Yea
K000381,hr4498-114,Yea
K000188,hr4498-114,Yea
K000362,hr4498-114,Yea
K000210,hr4498-114,Yea
K000378,hr4498-114,Yea
K000368,hr4498-114,Yea
K000363,hr4498-114,Yea
K000387,hr4498-114,Yea
K000382,hr4498-114,Yea
L000573,hr4498-114,Yea
L000585,hr4498-114,Yea
L000578,hr4498-114,Yea
L000564,hr4498-114,Yea
L000567,hr4498-114,Yea
L000560,hr4498-114,Yea
L000557,hr4498-114,Yea
L000566,hr4498-114,Yea
L000263,hr4498-114,Yea
L000582,hr4498-114,Yea
L000563,hr4498-114,Yea
L000554,hr4498-114,Yea
L000565,hr4498-114,Yea
L000576,hr4498-114,Yea
L000583,hr4498-114,Yea
L000584,hr4498-114,Yea
L000491,hr4498-114,Yea
L000569,hr4498-114,Yea
L000580,hr4498-114,Yea
L000570,hr4498-114,Yea
L000571,hr4498-114,Yea
M000087,hr4498-114,Yea
M001185,hr4498-114,Yea
M001158,hr4498-114,Yea
M001179,hr4498-114,Yea
M001184,hr4498-114,Yea
M001163,hr4498-114,Yea
M001165,hr4498-114,Yea
M001177,hr4498-114,Yea
M001143,hr4498-114,Yea
M001156,hr4498-114,Yea
M001180,hr4498-114,Yea
M001159,hr4498-114,Yea
M001197,hr4498-114,Yea
M001187,hr4498-114,Yea
M001181,hr4498-114,Yea
M001137,hr4498-114,Yea
M001188,hr4498-114,Yea
M001189,hr4498-114,Yea
M000689,hr4498-114,Yea
M001144,hr4498-114,Yea
M001150,hr4498-114,Yea
M001194,hr4498-114,Yea
M001195,hr4498-114,Yea
M001196,hr4498-114,Yea
M001190,hr4498-114,Yea
M001182,hr4498-114,Yea
M001191,hr4498-114,Yea
M001151,hr4498-114,Yea
N000015,hr4498-114,Yea
N000182,hr4498-114,Yea
N000189,hr4498-114,Yea
N000184,hr4498-114,Yea
N000127,hr4498-114,Yea
N000185,hr4498-114,Yea
N000181,hr4498-114,Yea
O000168,hr4498-114,Yea
P000601,hr4498-114,Yea
P000609,hr4498-114,Yea
P000594,hr4498-114,Yea
P000588,hr4498-114,Yea
P000593,hr4498-114,Yea
P000605,hr4498-114,Yea
P000608,hr4498-114,Yea
P000258,hr4498-114,Yea
P000597,hr4498-114,Yea
P000373,hr4498-114,Yea
P000592,hr4498-114,Yea
P000611,hr4498-114,Yea
P000598,hr4498-114,Yea
P000602,hr4498-114,Yea
P000599,hr4498-114,Yea
P000523,hr4498-114,Yea
P000591,hr4498-114,Yea
Q000023,hr4498-114,Yea
R000601,hr4498-114,Yea
R000585,hr4498-114,Yea
R000578,hr4498-114,Yea
R000586,hr4498-114,Yea
R000587,hr4498-114,Yea
R000602,hr4498-114,Yea
R000597,hr4498-114,Yea
R000589,hr4498-114,Yea
R000591,hr4498-114,Yea
R000582,hr4498-114,Yea
R000575,hr4498-114,Yea
R000395,hr4498-114,Yea
R000409,hr4498-114,Yea
R000592,hr4498-114,Yea
R000583,hr4498-114,Yea
R000435,hr4498-114,Yea
R000580,hr4498-114,Yea
R000593,hr4498-114,Yea
R000598,hr4498-114,Yea
R000603,hr4498-114,Yea
R000487,hr4498-114,Yea
R000599,hr4498-114,Yea
R000576,hr4498-114,Yea
R000604,hr4498-114,Yea
S000018,hr4498-114,Yea
S000051,hr4498-114,Yea
S001176,hr4498-114,Yea
S001150,hr4498-114,Yea
S001180,hr4498-114,Yea
S001183,hr4498-114,Yea
S001189,hr4498-114,Yea
S001157,hr4498-114,Yea
S000244,hr4498-114,Yea
S000250,hr4498-114,Yea
S000364,hr4498-114,Yea
S001154,hr4498-114,Yea
S001148,hr4498-114,Yea
S001191,hr4498-114,Yea
S001195,hr4498-114,Yea
S001172,hr4498-114,Yea
S000522,hr4498-114,Yea
S000583,hr4498-114,Yea
S001175,hr4498-114,Yea
S001196,hr4498-114,Yea
S001192,hr4498-114,Yea
S001187,hr4498-114,Yea
S001188,hr4498-114,Yea
S001193,hr4498-114,Yea
T000473,hr4498-114,Yea
T000460,hr4498-114,Yea
T000467,hr4498-114,Yea
T000238,hr4498-114,Yea
T000462,hr4498-114,Yea
T000470,hr4498-114,Yea
T000468,hr4498-114,Yea
T000475,hr4498-114,Yea
T000465,hr4498-114,Yea
T000463,hr4498-114,Yea
U000031,hr4498-114,Yea
V000129,hr4498-114,Yea
V000130,hr4498-114,Yea
V000131,hr4498-114,Yea
V000132,hr4498-114,Yea
W000812,hr4498-114,Yea
W000798,hr4498-114,Yea
W000791,hr4498-114,Yea
W000819,hr4498-114,Yea
W000813,hr4498-114,Yea
W000820,hr4498-114,Yea
W000799,hr4498-114,Yea
W000814,hr4498-114,Yea
W000806,hr4498-114,Yea
W000815,hr4498-114,Yea
W000821,hr4498-114,Yea
W000413,hr4498-114,Yea
W000816,hr4498-114,Yea
W000795,hr4498-114,Yea
W000804,hr4498-114,Yea
W000809,hr4498-114,Yea
W000810,hr4498-114,Yea
Y000062,hr4498-114,Yea
Y000063,hr4498-114,Yea
Y000065,hr4498-114,Yea
Y000033,hr4498-114,Yea
Y000066,hr4498-114,Yea
Y000064,hr4498-114,Yea
Z000017,hr4498-114,Yea
Z000018,hr4498-114,Yea
A000370,hres706-114,Nay
A000371,hres706-114,Nay
A000373,hres706-114,Nay
B001270,hres706-114,Nay
B001281,hres706-114,Nay
B000287,hres706-114,Nay
B001287,hres706-114,Nay
B001292,hres706-114,Nay
B000490,hres706-114,Nay
B000574,hres706-114,Nay
B001278,hres706-114,Nay
B001296,hres706-114,Nay
B001227,hres706-114,Nay
B000911,hres706-114,Nay
B001285,hres706-114,Nay
B001286,hres706-114,Nay
B001251,hres706-114,Nay
C001036,hres706-114,Nay
C001037,hres706-114,Nay
C001097,hres706-114,Nay
C001083,hres706-114,Nay
C001072,hres706-114,Nay
C001090,hres706-114,Nay
C001066,hres706-114,Nay
C001091,hres706-114,Nay
C001080,hres706-114,Nay
C001084,hres706-114,Nay
C001101,hres706-114,Nay
C001067,hres706-114,Nay
C001049,hres706-114,Nay
C001061,hres706-114,Nay
C000537,hres706-114,Nay
C001068,hres706-114,Nay
C001078,hres706-114,Nay
C000714,hres706-114,Nay
C000754,hres706-114,Nay
C001059,hres706-114,Nay
C001069,hres706-114,Nay
C001038,hres706-114,Nay
C001063,hres706-114,Nay
C000984,hres706-114,Nay
D000598,hres706-114,Nay
D000096,hres706-114,Nay
D000191,hres706-114,Nay
D000197,hres706-114,Nay
D000620,hres706-114,Nay
D000216,hres706-114,Nay
D000617,hres706-114,Nay
D000623,hres706-114,Nay
D000610,hres706-114,Nay
D000624,hres706-114,Nay
D000399,hres706-114,Nay
D000482,hres706-114,Nay
D000622,hres706-114,Nay
E000290,hres706-114,Nay
E000288,hres706-114,Nay
E000179,hres706-114,Nay
E000215,hres706-114,Nay
E000293,hres706-114,Nay
F000030,hres706-114,Nay
F000043,hres706-114,Nay
F000454,hres706-114,Nay
F000462,hres706-114,Nay
F000455,hres706-114,Nay
G000571,hres706-114,Nay
G000574,hres706-114,Nay
G000559,hres706-114,Nay
G000575,hres706-114,Nay
G000556,hres706-114,Nay
G000553,hres706-114,Nay
G000410,hres706-114,Nay
G000551,hres706-114,Nay
H001063,hres706-114,Nay
H000324,hres706-114,Nay
H001064,hres706-114,Nay
H001038,hres706-114,Nay
H001047,hres706-114,Nay
H000636,hres706-114,Nay
H001034,hres706-114,Nay
H000874,hres706-114,Nay
H001068,hres706-114,Nay
I000057,hres706-114,Nay
J000032,hres706-114,Nay
J000294,hres706-114,Nay
J000288,hres706-114,Nay
J000126,hres706-114,Nay
K000009,hres706-114,Nay
K000375,hres706-114,Nay
K000385,hres706-114,Nay
K000379,hres706-114,Nay
K000380,hres706-114,Nay
K000381,hres706-114,Nay
K000188,hres706-114,Nay
K000368,hres706-114,Nay
K000382,hres706-114,Nay
L000559,hres706-114,Nay
L000560,hres706-114,Nay
L000557,hres706-114,Nay
L000581,hres706-114,Nay
L000551,hres706-114,Nay
L000263,hres706-114,Nay
L000287,hres706-114,Nay
L000582,hres706-114,Nay
L000563,hres706-114,Nay
L000565,hres706-114,Nay
L000397,hres706-114,Nay
L000579,hres706-114,Nay
L000480,hres706-114,Nay
L000580,hres706-114,Nay
L000570,hres706-114,Nay
L000562,hres706-114,Nay
M000087,hres706-114,Nay
M001185,hres706-114,Nay
M001163,hres706-114,Nay
M001143,hres706-114,Nay
M000404,hres706-114,Nay
M000312,hres706-114,Nay
M001166,hres706-114,Nay
M001137,hres706-114,Nay
M001188,hres706-114,Nay
M001160,hres706-114,Nay
M001196,hres706-114,Nay
M001191,hres706-114,Nay
N000002,hres706-114,Nay
N000179,hres706-114,Nay
N000015,hres706-114,Nay
N000127,hres706-114,Nay
N000188,hres706-114,Nay
O000170,hres706-114,Nay
P000034,hres706-114,Nay
P000096,hres706-114,Nay
P000604,hres706-114,Nay
P000197,hres706-114,Nay
P000593,hres706-114,Nay
P000608,hres706-114,Nay
P000258,hres706-114,Nay
P000597,hres706-114,Nay
P000607,hres706-114,Nay
P000598,hres706-114,Nay
P000523,hres706-114,Nay
Q000023,hres706-114,Nay
R000053,hres706-114,Nay
R000602,hres706-114,Nay
